name,release_year,image,platforms
Baten Kaitos: Eternal Wings and the Lost Ocean,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2133336-box_bk.png,['GameCube']
3D Deathchase,1982,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/36683/1022235-3d_deathchase_screen.gif,['ZX Spectrum']
Draconus: Cult of the Wyrm,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/1018038-32f.jpg,['Dreamcast']
Ape Escape: On the Loose,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1837487-box_aeotl.png,"['PlayStation Portable', 'PlayStation Network (PSP)', 'PlayStation Network (Vita)']"
Turok: Rage Wars,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/3118149-box_trw.png,"['Nintendo 64', 'Game Boy Color']"
AeroWings,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15405/807035-aerowings.jpg,['Dreamcast']
Tiger Woods PGA Tour 2005,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2269429-box_twpgat05.png,"['Mac', 'PlayStation Portable', 'PlayStation 2', 'GameCube', 'Xbox', 'Nintendo DS', 'PC']"
Tropico 2: Pirate Cove,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14741/955066-tropico2.jpg,"['Mac', 'PC']"
NFL Quarterback Club 2000,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2251190-box_nflqbc00.png,"['Dreamcast', 'Nintendo 64']"
Riddle of the Sphinx: An Egyptian Adventure,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/2593/419608-252.jpg,['PC']
Scramble Spirits,1989,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/1794795-scramble.jpg,"['Amiga', 'Sega Master System', 'Amstrad CPC', 'Atari ST', 'Commodore 64', 'MSX', 'ZX Spectrum']"
Balko,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2904187-balko%20cover%20front.jpg,['PC']
Banshee,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/3003493-box_banshee.png,"['Amiga', 'Amiga CD32']"
3-D Ultra Pinball,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,"['Mac', 'PC']"
Microsoft Baseball 2001,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/3090997-4972068090-Micro.jpg,['PC']
Secret Scout in the Temple of Demise,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3413/235987-secret_scout.jpg,['Nintendo Entertainment System']
SpongeBob SquarePants: Creature From the Krusty Krab,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2285703-box_spspcftkk.png,"['Game Boy Advance', 'PlayStation 2', 'GameCube', 'Wii', 'Nintendo DS', 'PC']"
On-Court Tennis,1984,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/3097102-3995327494-40079.jpg,['Commodore 64']
Sudden Strike,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/15/155745/2173182-156_cover_hires.jpg,['PC']
Rabbit Transit,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/26/3009664-9766804859-b_Rab.jpg,['Atari 2600']
Ronaldo V-Football,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/80186/1340090-ronaldovfootballcover.jpg,"['PlayStation', 'Game Boy Color']"
Jinyong Qunxia Zhuan,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/8384/1295978-chinesemall_com_2095_230280792.jpg,['PC']
Prost Grand Prix 1998,1998,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
NBA Street,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2246600-box_nbastr.png,"['PlayStation 2', 'GameCube']"
Surging Aura,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/2865700-5820802919-31273.jpg,['Genesis']
Hospital Tycoon,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5327/256464-hospital_tycoon08.jpg,['PC']
Backlash,1987,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1987/701362-backlash__1_.jpg,"['Amiga', 'Atari ST']"
The Residents: Freak Show,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/2/20294/1309456-residentsfreakshow.jpg,"['Mac', 'PC']"
Mr. Cool,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2366208-a5200_mrcool.jpg,"['Apple II', 'Commodore 64', 'Atari 8-bit', 'Atari 5200']"
The Tomorrow War,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1403/530217-the_tomorrow_war4976622x.jpg,['PC']
LLs,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
Lords of Chaos,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1270/645913-lords_of_chaos_front.jpg,"['Amstrad CPC', 'Atari ST', 'Commodore 64', 'ZX Spectrum', 'PC']"
Mega Man Battle Network 6,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1806085-box_mmbn6.png,['Game Boy Advance']
Danger Freak,1988,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/3035192-danger_freak_c64_1_1.jpg,"['Amiga', 'Commodore 64']"
All-Star Baseball 2005,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2261089-box_asb05.png,"['PlayStation 2', 'Xbox']"
Master of Monsters,1989,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2371205-genesis_masterofmonsters.jpg,"['Genesis', 'MSX', 'TurboGrafx-CD', 'NEC PC-9801', 'Sharp X1']"
Lost Eden,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/19/194553/2530168-losteden.jpg,"['Mac', '3DO', 'CD-i', 'PC']"
ISS Pro Evolution 2,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5822/487660-iss_2.jpg,['PlayStation']
Jigsaw Puzzle,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
The Legend of Zelda: Oracle of Ages,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/82063/2267400-236106-zelda_ooa.jpg,"['Game Boy Color', 'Nintendo 3DS eShop']"
Metal Arms: Glitch in the System,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2352263-box_marmsgits.png,"['PlayStation 2', 'GameCube', 'Xbox', 'Xbox 360 Games Store']"
Thin Ice,1986,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/347/244934-thinice_cover.jpg,"['Intellivision', 'Xbox 360 Games Store']"
Lucinda Green's Equestrian Challenge,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/839357-935568_79957_front.jpg,"['PlayStation 2', 'PC']"
Pool of Radiance: Ruins of Myth Drannor,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15693/1357742-g11145su0w1_1_.jpg,"['Mac', 'PC']"
Submarine,1972,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/46/1661787-submarine.jpg,['Odyssey']
NCAA College Football 2K3,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2250710-box_ncaacfb2k3.png,"['PlayStation 2', 'GameCube', 'Xbox']"
Maabus,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/13/130112/1783379-maabusfront.jpg,['PC']
Gravity Gems,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/2949303-7821976591-10544.jpg,['PC']
Tomba!,1998,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2126456-box_tomba.png,"['PlayStation', 'PlayStation Network (PS3)']"
Quake,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/13692/915551-dfvgbhnm.jpg,"['Amiga', 'Mac', 'Saturn', 'Nintendo 64', 'PC', 'Zeebo', 'Linux']"
Mobile Warfare,1998,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['Amiga']
Tom Clancy's Ghost Recon: Island Thunder,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1783141-box_grit.png,"['Xbox', 'PC']"
Blood Wake,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2275976-box_bwake.png,['Xbox']
EA Mahjong,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/30196/1804531-mah.jpg,['iPod']
Eternal Champions: Challenge from the Dark Side,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2921884-box_eccd.png,['Sega CD']
High Impact Paintball,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
Space Quest IV: Roger Wilco and the Time Rippers,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15568/610262-sq4front.jpg,"['Amiga', 'Mac', 'PC']"
NHL Eastside Hockey Manager,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/38151/1166970-nhlehm.jpg,"['Mac', 'PC']"
Star Chamber,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
WWF WrestleMania: The Arcade Game,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5166/1559062-wwf_wrestlemania_the_arcade_flyer.jpg,"['Genesis', 'Super Nintendo Entertainment System', 'PlayStation', 'Sega 32X', 'Saturn', 'Arcade', 'PC']"
Star Trek: The Next Generation - A Final Unity,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4031/628842-star_trek_tng_a_final_unity.jpg,"['Mac', 'PC']"
Dragon Ball Z Super Gokuden: Kakusei-Hen,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2971270-box_dbzsg2.png,['Super Nintendo Entertainment System']
The Adventures of Down Under Dan,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/9408/721016-200px_downunderbox1.jpg,['PC']
Lands of Lore III,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14741/961237-lands_of_lore_iii.png,['PC']
Dr. Muto,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2391155-box_drmuto.png,"['Game Boy Advance', 'PlayStation 2', 'GameCube', 'Xbox']"
Garry Kitchen's Super Battletank: War in the Gulf,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5822/407373-super_battletank.jpg,"['Game Boy', 'Game Boy Advance', 'Game Gear', 'Genesis', 'Super Nintendo Entertainment System']"
"Crouching Tiger, Hidden Dragon",2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2285641-box_cthd.png,"['Game Boy Advance', 'PlayStation 2', 'Xbox']"
Champions of Dawn,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['Amiga']
Sky Skipper,1982,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/1790478-sky_skipper__1983___parker_bros_.jpg,"['Atari 2600', 'Arcade', 'Nintendo Switch']"
Maximo vs Army of Zin,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1974397-box_maximo2.png,"['PlayStation 2', 'PlayStation Network (PS3)', 'PlayStation Network (Vita)']"
Zhengtian Fengwuzhuan,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/81005/2673137-6800456665-1_100.jpg,['PC']
Invader,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/835168-924883_59653_front.jpg,['Game Boy Advance']
Speed Pack,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['Amiga']
Karnov's Revenge,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2910954-flyer_fhd.png,"['Neo Geo', 'Saturn', 'Neo Geo CD', 'Arcade', 'Wii Shop', 'Zeebo', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']"
Rugrats in Paris,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2285685-box_riptm.png,"['PlayStation', 'Nintendo 64', 'Game Boy Color', 'PC']"
Marble Blast Ultra,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1860110-box_mbu.png,['Xbox 360 Games Store']
Dragon Warrior Monsters 2,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/976/970728-dwm2.jpg,['Game Boy Color']
Bubble Bobble: Part 2,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2361186-nes_bubblebobblepart2.jpg,"['Game Boy', 'Nintendo Entertainment System']"
Spawn,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/10831/475702-915902_43533_front.jpg,['Game Boy Color']
Sergei Bubka's Millennium Games,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/17557/1133787-millennium_games_front.jpg,['PC']
Pokémon Puzzle League,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2961588-box_ppl.png,"['Nintendo 64', 'Wii Shop']"
Marie Baby-Sitter,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/8273/624245-c323dd0779be049a4dd3cf2cb350b682.jpg,['PC']
Mini-Putt,1987,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5150/1429392-tumblr_l5agafrtru1qzurbto1_500.jpg,"['Game Boy', 'Commodore 64', 'ZX Spectrum', 'Nintendo Entertainment System', 'PC']"
Go! Sudoku,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/1229542-gosudoku.jpg,"['PlayStation Portable', 'PlayStation Network (PS3)']"
Masters of the Universe: He-Man: Defender of Grayskull,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/839450-926555_63013_front.jpg,['PlayStation 2']
Kanon,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/9536/542282-230px_kanon_original_game_cover.gif,"['PlayStation Portable', 'PlayStation 2', 'Dreamcast', 'PC', 'PlayStation Network (PSP)']"
Psycho Killer,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/81005/2614126-psycho%20killer.jpg,['PC']
Blitzkrieg,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/2215605-blitzkrieg_front.jpg,"['Mac', 'PC']"
Rocky Interactive Horror Show,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5768/660824-rhinteractive_us_frontcovers.jpg,['PC']
Chain Reaction,1987,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/2238/416216-cr_cpc_1.png,"['Amstrad CPC', 'Commodore 64', 'ZX Spectrum']"
Croak!,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2607190-croak%20title%20screen.png,['Amiga']
Bugdom,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/16621/709557-667bug11.jpg,"['Mac', 'PC']"
Celtic Kings: Rage of War,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/76612/1617384-377492387.jpg,"['Mac', 'PC']"
Monaco Grand Prix Racing Simulation 2,1998,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/838246-197969_15481_front.jpg,"['PlayStation', 'Dreamcast', 'Nintendo 64', 'PC']"
The Rage,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/14/147582/2970598-126940-the-rage-windows-front-cover.jpg,['PC']
NFL Sports Talk Football '93 Starring Joe Montana,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2374532-genesis_sportstalk93.jpg,['Genesis']
Trinity,1986,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/17172/782755-trinity_box_art.jpg,"['Amiga', 'Apple II', 'Atari ST', 'Mac', 'Commodore 128', 'PC']"
Mercenary,1985,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5508/1347590-mer1boit.jpeg,"['Amiga', 'Amstrad CPC', 'Atari ST', 'Commodore 64', 'ZX Spectrum', 'Atari 8-bit']"
The Suite Life of Zack & Cody: Tipton Trouble,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/8169/762340-933071_75636_front.jpg,['Nintendo DS']
Hearts of Iron II: Doomsday,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1379/1229461-heartsofiron2doomsdaybox.jpg,"['Mac', 'PC']"
Karaoke Revolution Volume 3,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/840272-923927_front.jpg,['PlayStation 2']
Laxius Power,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2832243-laxiuspower.jpg,['PC']
Trapt,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2367527-box_trapt.png,"['PlayStation 2', 'PlayStation Network (PS3)']"
Jack the Ripper,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/35156/966858-front_cover.jpg,['PC']
Capone,1988,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,"['Amiga', 'PC']"
Starship Hector,1987,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3413/237580-starship_hector.jpg,['Nintendo Entertainment System']
Ricochet,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1334267-ricochet_vert.png,"['Mac', 'PC', 'Linux']"
Fight Night Round 3,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2291743-box_fnr3.png,"['PlayStation Portable', 'PlayStation 2', 'Xbox 360', 'Xbox', 'PlayStation 3', 'PlayStation Network (PSP)']"
Grandia: Parallel Trippers,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/10831/475128-579833_19971_front.jpg,['Game Boy Color']
Neo Contra,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1841710-box_ncontra.png,['PlayStation 2']
TimeSplitters: Future Perfect,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2151665-box_tsfp.png,"['PlayStation 2', 'GameCube', 'Xbox']"
Gran Turismo 2,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1794103-box_gt2.png,['PlayStation']
Kingmaker,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3718/244954-kingmaker_2igg0sj.jpg,"['Amiga', 'Atari ST', 'PC']"
The Bard's Tale,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2958604-box_tbt.png,"['Mac', 'PlayStation 2', 'GameCube', 'Xbox', 'PC', 'iPhone', 'iPad', 'Android', 'PlayStation Network (Vita)', 'PlayStation 4', 'Linux', 'Ouya']"
Over G Fighters,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1814894-box_ogf.png,['Xbox 360']
OverBlood,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1867811-box_oblood.png,['PlayStation']
Championship Manager Season 97/98,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/18185/639477-cm9798.jpg,['PC']
Crash 'N the Boys: Street Challenge,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3413/212290-crash__n_the__boys_street_challenge.jpg,"['Game Boy', 'Nintendo Entertainment System', 'Wii Shop', 'Nintendo 3DS eShop', 'Wii U']"
Rescue Rover 2,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/81005/1392577-rover2_title.png,['PC']
Viewtiful Joe 2,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2080546-box_vjoe2.png,"['PlayStation 2', 'GameCube']"
The Mark,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1550/267947-mark10.jpg,['PC']
Star Wars: Episode I - Battle for Naboo,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2997215-box_swe31bfn.png,"['Nintendo 64', 'PC']"
Tic Tac Toe,1998,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
Dark Half,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/97089/2244766-dark_half_cover.jpg,['Super Nintendo Entertainment System']
SkyRoads,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3887/823195-skyroads_thumb.gif,['PC']
The Adventures of Rocky and Bullwinkle and Friends,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2361125-nes_adventuresofrockyandbullwinkleandfriends.jpg,"['Game Boy', 'Genesis', 'Super Nintendo Entertainment System', 'Nintendo Entertainment System']"
The Last Refuge,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2142312-1.png,['Amiga']
Wilderness: A Survival Adventure,1985,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/97089/2495438-untitled.png,"['Apple II', 'PC']"
The Elder Scrolls III: Bloodmoon,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15693/610615-589642_front_1_.jpg,"['Xbox', 'PC']"
G-Nome,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/18329/625456-g_nome_box.jpg,['PC']
Chaos World,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5822/528746-chaos_world_box.jpg,['Nintendo Entertainment System']
Astrosmash,1981,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2366937-intv_astrosmash_none.jpg,"['Intellivision', 'Xbox 360 Games Store', 'PC', 'Aquarius']"
Major Stryker,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/6056/1274460-majorstryker1.jpg,['PC']
Mean Streak,1987,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87644/1314748-meanstreak___track1.jpg,"['Commodore 64', 'ZX Spectrum']"
The Infinity String,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/30196/1800641-string.jpg,['PC']
Ghost Manor,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4757/303523-18422f.jpg,"['VIC-20', 'Atari 2600']"
The Smurfs Travel the World,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4879/486968-smurfs2_gbbox_geboxart_160w.jpg,"['Game Boy', 'Sega Master System']"
